"Volume","Volume_Title","Volume_Subtitle","Chapter","Chapter_Title","Paragraph","Paragraph_Title","Line"
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","3","第三章　玉鬘の物語　玉鬘、右近と椿市で邂逅","4","第四段　右近、玉鬘に再会す",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","3","第三章　玉鬘の物語　玉鬘、右近と椿市で邂逅","5","第五段　右近、初瀬観音に感謝",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","3","第三章　玉鬘の物語　玉鬘、右近と椿市で邂逅","6","第六段　三条、初瀬観音に祈願",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","3","第三章　玉鬘の物語　玉鬘、右近と椿市で邂逅","7","第七段　右近、主人の光る源氏について語る",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","3","第三章　玉鬘の物語　玉鬘、右近と椿市で邂逅","8","第八段　乳母、右近に依頼",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","3","第三章　玉鬘の物語　玉鬘、右近と椿市で邂逅","9","第九段　右近、玉鬘一行と約束して別れる",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","4","第四章　光る源氏の物語　玉鬘を養女とする物語","1","第一段　右近、六条院に帰参する",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","4","第四章　光る源氏の物語　玉鬘を養女とする物語","2","第二段　右近、源氏に玉鬘との邂逅を語る",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","4","第四章　光る源氏の物語　玉鬘を養女とする物語","3","第三段　源氏、玉鬘を六条院へ迎える",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","4","第四章　光る源氏の物語　玉鬘を養女とする物語","4","第四段　玉鬘、源氏に和歌を返す",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","4","第四章　光る源氏の物語　玉鬘を養女とする物語","5","第五段　源氏、紫の上に夕顔について語る",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","4","第四章　光る源氏の物語　玉鬘を養女とする物語","6","第六段　玉鬘、六条院に入る",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","4","第四章　光る源氏の物語　玉鬘を養女とする物語","7","第七段　源氏、玉鬘に対面する",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","4","第四章　光る源氏の物語　玉鬘を養女とする物語","8","第八段　源氏、玉鬘の人物に満足する",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","4","第四章　光る源氏の物語　玉鬘を養女とする物語","9","第九段　玉鬘の六条院生活始まる",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","5","第五章　光る源氏の物語　末摘花の物語と和歌論","1","第一段　歳末の衣配り",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","5","第五章　光る源氏の物語　末摘花の物語と和歌論","2","第二段　末摘花の返歌",0
"22","第二十二帖 玉鬘","玉鬘の筑紫時代と光る源氏の太政大臣時代三十五歳の夏四月から冬十月までの物語","5","第五章　光る源氏の物語　末摘花の物語と和歌論","3","第三段　源氏の和歌論",0
"23","第二十三帖 初音","光る源氏の太政大臣時代三十六歳の新春正月の物語","1","第一章　光る源氏の物語　新春の六条院の女性たち","1","第一段　春の御殿の紫の上の周辺",0
"23","第二十三帖 初音","光る源氏の太政大臣時代三十六歳の新春正月の物語","1","第一章　光る源氏の物語　新春の六条院の女性たち","2","第二段　明石姫君、実母と和歌を贈答",0
"23","第二十三帖 初音","光る源氏の太政大臣時代三十六歳の新春正月の物語","1","第一章　光る源氏の物語　新春の六条院の女性たち","3","第三段　夏の御殿の花散里を訪問",0
"23","第二十三帖 初音","光る源氏の太政大臣時代三十六歳の新春正月の物語","1","第一章　光る源氏の物語　新春の六条院の女性たち","4","第四段　続いて玉鬘を訪問",0
"23","第二十三帖 初音","光る源氏の太政大臣時代三十六歳の新春正月の物語","1","第一章　光る源氏の物語　新春の六条院の女性たち","5","第五段　冬の御殿の明石御方に泊まる",0
"23","第二十三帖 初音","光る源氏の太政大臣時代三十六歳の新春正月の物語","1","第一章　光る源氏の物語　新春の六条院の女性たち","6","第六段　六条院の正月二日の臨時客",0
"23","第二十三帖 初音","光る源氏の太政大臣時代三十六歳の新春正月の物語","2","第二章　光る源氏の物語　二条東院の女性たちの物語","1","第一段　二条東院の末摘花を訪問",0
"23","第二十三帖 初音","光る源氏の太政大臣時代三十六歳の新春正月の物語","2","第二章　光る源氏の物語　二条東院の女性たちの物語","2","第二段　続いて空蝉を訪問",0
"23","第二十三帖 初音","光る源氏の太政大臣時代三十六歳の新春正月の物語","3","第三章　光る源氏の物語　男踏歌","1","第一段　男踏歌、六条院に回り来る",0
"23","第二十三帖 初音","光る源氏の太政大臣時代三十六歳の新春正月の物語","3","第三章　光る源氏の物語　男踏歌","2","第二段　源氏、踏歌の後宴を計画す",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","1","第一章　光る源氏の物語　春の町の船楽と季の御読経","1","第一段　三月二十日頃の春の町の船楽",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","1","第一章　光る源氏の物語　春の町の船楽と季の御読経","2","第二段　船楽、夜もすがら催される",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","1","第一章　光る源氏の物語　春の町の船楽と季の御読経","3","第三段　蛍兵部卿宮、玉鬘を思う",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","1","第一章　光る源氏の物語　春の町の船楽と季の御読経","4","第四段　中宮、春の季の御読経主催す",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","1","第一章　光る源氏の物語　春の町の船楽と季の御読経","5","第五段　紫の上と中宮和歌を贈答",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","2","第二章　玉鬘の物語　初夏の六条院に求婚者たち多く集まる","1","第一段　玉鬘に恋人多く集まる",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","2","第二章　玉鬘の物語　初夏の六条院に求婚者たち多く集まる","2","第二段　玉鬘へ求婚者たちの恋文",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","2","第二章　玉鬘の物語　初夏の六条院に求婚者たち多く集まる","3","第三段　源氏、玉鬘の女房に教訓す",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","2","第二章　玉鬘の物語　初夏の六条院に求婚者たち多く集まる","4","第四段　右近の感想",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","2","第二章　玉鬘の物語　初夏の六条院に求婚者たち多く集まる","5","第五段　源氏、求婚者たちを批評",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","3","第三章　玉鬘の物語　夏の雨と養父の恋慕の物語","1","第一段　源氏、玉鬘と和歌を贈答",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","3","第三章　玉鬘の物語　夏の雨と養父の恋慕の物語","2","第二段　源氏、紫の上に玉鬘を語る",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","3","第三章　玉鬘の物語　夏の雨と養父の恋慕の物語","3","第三段　源氏、玉鬘を訪問し恋情を訴える",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","3","第三章　玉鬘の物語　夏の雨と養父の恋慕の物語","4","第四段　源氏、自制して帰る",0
"24","第二十四帖 胡蝶","光る源氏の太政大臣時代三十六歳の春三月から四月の物語","3","第三章　玉鬘の物語　夏の雨と養父の恋慕の物語","5","第五段　苦悩する玉鬘",0
"25","第二十五帖 蛍","光る源氏の太政大臣時代三十六歳の五月雨期の物語","1","第一章　玉鬘の物語　蛍の光によって姿を見られる","1","第一段　玉鬘、養父の恋に悩む",0
"25","第二十五帖 蛍","光る源氏の太政大臣時代三十六歳の五月雨期の物語","1","第一章　玉鬘の物語　蛍の光によって姿を見られる","2","第二段　兵部卿宮、六条院に来訪",0
